year,team,probowler_count,win%,division,playoffs,attendance,capacity,attend%,climate,year 1 attend%,year 1 attendance
2014,rav,0.16908573607741093,0.6412059186083408,0.4626480036951401,0.8727330177782031,71044.0,0.050548292497487386,1.0,-0.1923002762359031,1.0,71002.0
2015,rav,0.16908573607741093,-0.9899319445181402,0.4626480036951401,-0.6414960643497905,71002.0,0.044877919873266225,1.0,-0.1923002762359031,1.0,71102.0
2016,rav,1.4097268598261252,-0.011249226642251609,-0.43608448195187843,-0.6414960643497905,71102.0,0.058378807073792824,1.0,-0.1923002762359031,0.99,70588.0
2017,rav,-0.24446130517216047,0.3149783459830446,-0.43608448195187843,-0.6414960643497905,70588.0,0.08524693632881934,0.99,-0.1923002762359031,0.99,70431.0
2018,rav,0.16908573607741093,0.6412059186083408,-1.3348169675988968,0.11561847671420634,70431.0,0.06383643844515692,0.99,-0.1923002762359031,0.995,70627.0
2006,buf,-0.6580083464217319,-0.3374767992675478,0.4626480036951401,-0.6414960643497905,67646.0,0.27920396359216837,0.93,0.8282737388200024,0.97,71054.0
2007,buf,-0.6580083464217319,-0.3374767992675478,-0.43608448195187843,-0.6414960643497905,71054.0,0.348586640747298,0.97,0.8282737388200024,0.98,71405.0
2008,buf,-0.6580083464217319,-0.3374767992675478,1.3613804893421588,-0.6414960643497905,71405.0,0.2960274852002872,0.98,0.8282737388200024,0.96,70128.0
2009,buf,-1.0715553876713033,-0.6637043718928439,1.3613804893421588,-0.6414960643497905,70128.0,0.32137608974005105,0.96,0.8282737388200024,0.87,63195.0
2010,buf,-1.0715553876713033,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,63195.0,0.26574312351719076,0.87,0.8282737388200024,0.86,62694.0
2011,buf,-1.4851024289208747,-0.6637043718928439,1.3613804893421588,-0.6414960643497905,62694.0,0.30112475893926116,0.86,0.8282737388200024,0.89,64950.0
2012,buf,-0.24446130517216047,-0.6637043718928439,1.3613804893421588,-0.6414960643497905,64950.0,0.31159173890371394,0.89,0.8282737388200024,0.91,66267.0
2013,buf,0.16908573607741093,-0.6637043718928439,1.3613804893421588,-0.6414960643497905,66267.0,0.2904427382970865,0.91,0.8282737388200024,0.94,67522.0
2014,buf,-0.24446130517216047,0.3149783459830446,-0.43608448195187843,-0.6414960643497905,67522.0,0.15692379352087102,0.94,0.8282737388200024,0.96,69880.0
2015,buf,0.16908573607741093,-0.011249226642251609,0.4626480036951401,-0.6414960643497905,69880.0,0.28649879780536,0.96,0.8282737388200024,0.94,68509.0
2016,buf,0.9961798185765537,-0.3374767992675478,0.4626480036951401,-0.6414960643497905,68509.0,0.29868310912640034,0.94,0.8282737388200024,0.91,66775.0
2017,buf,-0.24446130517216047,0.3149783459830446,-0.43608448195187843,0.11561847671420634,66775.0,0.3658103283835422,0.91,0.8282737388200024,0.9,64961.0
2018,buf,-1.0715553876713033,-0.6637043718928439,0.4626480036951401,-0.6414960643497905,64961.0,0.20376836123768619,0.9,0.8282737388200024,0.958,68839.0
2006,car,-0.24446130517216047,-0.011249226642251609,-0.43608448195187843,-0.6414960643497905,73567.0,0.39117567656677354,1.0,-0.1923002762359031,1.0,73402.0
2007,car,-1.4851024289208747,-0.3374767992675478,-0.43608448195187843,-0.6414960643497905,73402.0,0.3688992126859047,1.0,-0.1923002762359031,0.99,73210.0
2008,car,0.16908573607741093,1.2936610638589332,-1.3348169675988968,0.8727330177782031,73210.0,0.44281588824579854,0.99,-0.1923002762359031,0.99,73289.0
2009,car,0.16908573607741093,-0.011249226642251609,0.4626480036951401,-0.6414960643497905,73289.0,0.4535893234866227,0.99,-0.1923002762359031,0.98,72620.0
2010,car,-0.24446130517216047,-1.9686146623940288,1.3613804893421588,-0.6414960643497905,72620.0,0.4634109336557962,0.98,-0.1923002762359031,0.98,72292.0
2011,car,-0.24446130517216047,-0.6637043718928439,0.4626480036951401,-0.6414960643497905,72292.0,0.4182242907805663,0.98,-0.1923002762359031,0.99,73293.0
2012,car,-1.4851024289208747,-0.3374767992675478,-0.43608448195187843,-0.6414960643497905,73293.0,0.45413481387856003,0.99,-0.1923002762359031,1.0,73443.0
2013,car,1.4097268598261252,1.2936610638589332,-1.3348169675988968,0.8727330177782031,73443.0,0.3744345764381206,1.0,-0.1923002762359031,1.0,73607.0
2014,car,-0.6580083464217319,-0.1743630129548997,-1.3348169675988968,0.8727330177782031,73607.0,0.3965760314469842,1.0,-0.1923002762359031,1.0,74056.0
2015,car,2.6503679835748395,2.272343781734822,-1.3348169675988968,2.3869620999061967,74056.0,0.45719501497734866,1.0,-0.1923002762359031,1.0,73792.0
2016,car,0.5826327773269824,-0.6637043718928439,1.3613804893421588,-0.6414960643497905,73792.0,0.42155267276795844,1.0,-0.1923002762359031,1.0,73617.0
2017,car,0.16908573607741093,0.967433491233637,-0.43608448195187843,0.11561847671420634,73617.0,0.3979261201670369,1.0,-0.1923002762359031,1.0,73772.0
2018,car,-0.24446130517216047,-0.3374767992675478,0.4626480036951401,-0.6414960643497905,73772.0,0.4188524953278531,1.0,-0.1923002762359031,0.979,72220.0
2006,chi,1.8232739010756964,1.6198886364842293,-1.3348169675988968,2.3869620999061967,62223.0,-0.5080574481116558,0.93,-1.212874291291809,0.93,62158.0
2007,chi,0.16908573607741093,-0.3374767992675478,1.3613804893421588,-0.6414960643497905,62158.0,-0.5174935520690128,0.93,-1.212874291291809,1.01,62034.0
2008,chi,-1.0715553876713033,0.3149783459830446,-0.43608448195187843,-0.6414960643497905,62034.0,-1.2488038261112921,1.01,-1.212874291291809,1.01,62250.0
2009,chi,-0.6580083464217319,-0.3374767992675478,0.4626480036951401,-0.6414960643497905,62250.0,-1.2199306416032376,1.01,-1.212874291291809,1.01,62195.0
2010,chi,0.16908573607741093,0.967433491233637,-1.3348169675988968,1.6298475588421997,62195.0,-1.22728260988075,1.01,-1.212874291291809,1.01,62145.0
2011,chi,0.9961798185765537,-0.011249226642251609,0.4626480036951401,-0.6414960643497905,62145.0,-1.2339662174057644,1.01,-1.212874291291809,1.01,62329.0
2012,chi,0.5826327773269824,0.6412059186083408,0.4626480036951401,-0.6414960643497905,62329.0,-1.2093705417137157,1.01,-1.212874291291809,1.01,62358.0
2013,chi,0.5826327773269824,-0.011249226642251609,-0.43608448195187843,-0.6414960643497905,62358.0,-1.2054940493492083,1.01,-1.212874291291809,1.0,61681.0
2014,chi,-0.6580083464217319,-0.9899319445181402,1.3613804893421588,-0.6414960643497905,61681.0,-1.2135397760878186,1.0,-1.212874291291809,1.01,62035.0
2015,chi,-1.0715553876713033,-0.6637043718928439,1.3613804893421588,-0.6414960643497905,62035.0,-1.2486701539607914,1.01,-1.212874291291809,0.98,60368.0
2016,chi,-0.6580083464217319,-1.6423870897687327,1.3613804893421588,-0.6414960643497905,60368.0,-1.224475494720245,0.98,-1.212874291291809,0.99,61142.0
2017,chi,-1.4851024289208747,-0.9899319445181402,1.3613804893421588,-0.6414960643497905,61142.0,-1.202928624238596,0.99,-1.212874291291809,1.01,61815.0
2018,chi,1.8232739010756964,1.2936610638589332,-1.3348169675988968,0.11561847671420634,61815.0,-1.278078027070851,1.01,-1.212874291291809,1.007,61916.0
2006,cin,-0.24446130517216047,-0.011249226642251609,-0.43608448195187843,-0.6414960643497905,65983.0,-0.7209325037857535,1.01,-0.1923002762359031,1.0,65790.0
2007,cin,-0.6580083464217319,-0.3374767992675478,0.4626480036951401,-0.6414960643497905,65790.0,-0.6587883210181804,1.0,-0.1923002762359031,0.99,64582.0
2008,cin,-1.4851024289208747,-1.1530457308307884,0.4626480036951401,-0.6414960643497905,64582.0,-0.7338068871697934,0.99,-0.1923002762359031,0.98,64004.0
2009,cin,-1.0715553876713033,0.6412059186083408,-1.3348169675988968,0.11561847671420634,64004.0,-0.7235650267496863,0.98,-0.1923002762359031,0.92,60364.0
2010,cin,-1.4851024289208747,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,60364.0,-0.6826790214121564,0.92,-0.1923002762359031,0.75,49251.0
2011,cin,0.16908573607741093,0.3149783459830446,0.4626480036951401,0.11561847671420634,49251.0,-0.6752594034028229,0.75,-0.1923002762359031,0.93,61188.0
2012,cin,0.16908573607741093,0.6412059186083408,-0.43608448195187843,0.11561847671420634,61188.0,-0.6583092572788071,0.93,-0.1923002762359031,0.97,63297.0
2013,cin,-0.6580083464217319,0.967433491233637,-1.3348169675988968,0.11561847671420634,63297.0,-0.7310667820824438,0.97,-0.1923002762359031,0.93,60703.0
2014,cin,0.16908573607741093,0.8043197049209888,-0.43608448195187843,0.11561847671420634,60703.0,-0.7287171098837042,0.93,-0.1923002762359031,0.94,61389.0
2015,cin,1.8232739010756964,1.2936610638589332,-1.3348169675988968,0.11561847671420634,61389.0,-0.7239372830837008,0.94,-0.1923002762359031,0.92,60511.0
2016,cin,0.5826327773269824,-0.5005905855801959,0.4626480036951401,-0.6414960643497905,60511.0,-0.6611069516460981,0.92,-0.1923002762359031,0.81,53275.0
2017,cin,-0.24446130517216047,-0.3374767992675478,0.4626480036951401,-0.6414960643497905,53275.0,-0.6612718175525988,0.81,-0.1923002762359031,0.78,50753.0
2018,cin,-1.0715553876713033,-0.6637043718928439,1.3613804893421588,-0.6414960643497905,50753.0,-0.75627165013788,0.78,-0.1923002762359031,0.72,47179.0
2006,cle,-1.4851024289208747,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,72334.0,0.12801932404141986,1.01,-1.212874291291809,1.01,73000.0
2007,cle,0.9961798185765537,0.6412059186083408,-0.43608448195187843,-0.6414960643497905,73000.0,0.21704497627459593,1.01,-1.212874291291809,0.99,72778.0
2008,cle,-0.24446130517216047,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,72778.0,0.3839029259162245,0.99,-1.212874291291809,0.94,68888.0
2009,cle,-0.6580083464217319,-0.9899319445181402,1.3613804893421588,-0.6414960643497905,68888.0,0.35311753730724565,0.94,-1.212874291291809,0.9,66116.0
2010,cle,-0.6580083464217319,-0.9899319445181402,0.4626480036951401,-0.6414960643497905,66116.0,0.37702974697777886,0.9,-1.212874291291809,0.9,65859.0
2011,cle,-1.0715553876713033,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,65859.0,0.3384772135273874,0.9,-1.212874291291809,0.91,66632.0
2012,cle,-0.24446130517216047,-0.9899319445181402,1.3613804893421588,-0.6414960643497905,66632.0,0.3445946484970007,0.91,-1.212874291291809,0.97,71242.0
2013,cle,0.9961798185765537,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,71242.0,0.3747533087235782,0.97,-1.212874291291809,0.92,67425.0
2014,cle,0.16908573607741093,-0.3374767992675478,1.3613804893421588,-0.6414960643497905,67425.0,0.35351407122826045,0.92,-1.212874291291809,0.9,66186.0
2015,cle,-0.24446130517216047,-1.6423870897687327,1.3613804893421588,-0.6414960643497905,66186.0,0.3875304370226314,0.9,-1.212874291291809,0.88,64311.0
2016,cle,-1.0715553876713033,-2.294842235019325,1.3613804893421588,-0.6414960643497905,64311.0,0.32551840740384974,0.88,-1.212874291291809,0.87,63882.0
2017,cle,-1.0715553876713033,-2.6210698076446213,1.3613804893421588,-0.6414960643497905,63882.0,0.3723535776179014,0.87,-1.212874291291809,0.98,65765.0
2018,cle,0.16908573607741093,-0.1743630129548997,0.4626480036951401,-0.6414960643497905,65765.0,-0.4809623496055302,0.98,-1.212874291291809,1.0,67431.0
2006,dal,1.4097268598261252,0.3149783459830446,-0.43608448195187843,0.11561847671420634,63288.0,-0.6405621232974694,0.96,-0.1923002762359031,0.97,63534.0
2007,dal,3.8910091073235535,1.6198886364842293,-1.3348169675988968,0.8727330177782031,63534.0,-0.698080078303836,0.97,-0.1923002762359031,0.96,63368.0
2008,dal,0.9961798185765537,0.3149783459830446,0.4626480036951401,-0.6414960643497905,63368.0,-0.629311383963696,0.96,-0.1923002762359031,1.12,89756.0
2009,dal,2.2368209423252683,0.967433491233637,-1.3348169675988968,0.8727330177782031,89756.0,1.2784925573488115,1.12,-0.1923002762359031,1.09,87047.0
2010,dal,0.9961798185765537,-0.6637043718928439,0.4626480036951401,-0.6414960643497905,87047.0,1.240736963555726,1.09,-0.1923002762359031,1.07,85512.0
2011,dal,-0.6580083464217319,-0.011249226642251609,0.4626480036951401,-0.6414960643497905,85512.0,1.2485842167780854,1.07,-0.1923002762359031,1.11,88531.0
2012,dal,-0.24446130517216047,-0.011249226642251609,0.4626480036951401,-0.6414960643497905,88531.0,1.226969383897895,1.11,-0.1923002762359031,1.1,88043.0
2013,dal,0.5826327773269824,-0.011249226642251609,-0.43608448195187843,-0.6414960643497905,88043.0,1.2649653697186725,1.1,-0.1923002762359031,1.13,90069.0
2014,dal,1.8232739010756964,1.2936610638589332,-1.3348169675988968,0.8727330177782031,90069.0,1.2201409035981174,1.13,-0.1923002762359031,0.92,91459.0
2015,dal,0.5826327773269824,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,91459.0,3.880474103591916,0.92,-0.1923002762359031,1.16,92539.0
2016,dal,1.4097268598261252,1.6198886364842293,-1.3348169675988968,0.8727330177782031,92539.0,1.229310753975465,1.16,-0.1923002762359031,0.93,92721.0
2017,dal,0.5826327773269824,0.3149783459830446,-0.43608448195187843,-0.6414960643497905,92721.0,3.9193625286803906,0.93,-0.1923002762359031,0.92,91619.0
2018,dal,1.4097268598261252,0.6412059186083408,-1.3348169675988968,0.8727330177782031,91619.0,3.9039539074189222,0.92,-0.1923002762359031,0.909,90929.0
2006,den,-0.24446130517216047,0.3149783459830446,0.4626480036951401,-0.6414960643497905,76347.0,0.766500340741413,1.0,-0.1923002762359031,1.01,76611.0
2007,den,-0.6580083464217319,-0.3374767992675478,-0.43608448195187843,-0.6414960643497905,76611.0,0.6997351117310464,1.01,-0.1923002762359031,0.99,75509.0
2008,den,-0.24446130517216047,-0.011249226642251609,-0.43608448195187843,-0.6414960643497905,75509.0,0.7563364910135825,0.99,-0.1923002762359031,0.99,75116.0
2009,den,0.5826327773269824,-0.011249226642251609,-0.43608448195187843,-0.6414960643497905,75116.0,0.7027420600054316,0.99,-0.1923002762359031,0.98,74908.0
2010,den,-0.6580083464217319,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,74908.0,0.7786153205415601,0.98,-0.1923002762359031,0.99,75327.0
2011,den,0.9961798185765537,-0.011249226642251609,-1.3348169675988968,0.8727330177782031,75327.0,0.7315166781802905,0.99,-0.1923002762359031,1.01,76632.0
2012,den,1.4097268598261252,1.6198886364842293,-1.3348169675988968,0.8727330177782031,76632.0,0.7025422268915524,1.01,-0.1923002762359031,1.01,76872.0
2013,den,0.5826327773269824,1.6198886364842293,-1.3348169675988968,2.3869620999061967,76872.0,0.7346235430116144,1.01,-0.1923002762359031,1.01,76939.0
2014,den,3.0639150248244107,1.2936610638589332,-1.3348169675988968,0.8727330177782031,76939.0,0.7435795770951334,1.01,-0.1923002762359031,1.01,76922.0
2015,den,0.16908573607741093,1.2936610638589332,-1.3348169675988968,3.1440766409701935,76922.0,0.7413071505366287,1.01,-0.1923002762359031,1.01,76774.0
2016,den,0.9961798185765537,0.3149783459830446,0.4626480036951401,-0.6414960643497905,76774.0,0.7215236722625892,1.01,-0.1923002762359031,1.0,76355.0
2017,den,-0.6580083464217319,-0.9899319445181402,1.3613804893421588,-0.6414960643497905,76355.0,0.7675804117174552,1.0,-0.1923002762359031,1.0,76446.0
2018,den,0.16908573607741093,-0.6637043718928439,0.4626480036951401,-0.6414960643497905,76446.0,0.7798662190699344,1.0,-0.1923002762359031,0.998,75937.0
2006,det,-1.0715553876713033,-1.6423870897687327,1.3613804893421588,-0.6414960643497905,60889.0,-0.7957505128737342,0.94,-1.212874291291809,0.94,61304.0
2007,det,-1.4851024289208747,-0.3374767992675478,0.4626480036951401,-0.6414960643497905,61304.0,-0.7361455321480048,0.94,-1.212874291291809,0.85,54497.0
2008,det,-1.4851024289208747,-2.6210698076446213,1.3613804893421588,-0.6414960643497905,54497.0,-0.8850473071022994,0.85,-1.212874291291809,0.77,49395.0
2009,det,-1.4851024289208747,-1.9686146623940288,1.3613804893421588,-0.6414960643497905,49395.0,-0.8802905392055203,0.77,-1.212874291291809,0.87,56285.0
2010,det,-0.6580083464217319,-0.6637043718928439,0.4626480036951401,-0.6414960643497905,56285.0,-0.8065687219499215,0.87,-1.212874291291809,0.99,63742.0
2011,det,-1.0715553876713033,0.6412059186083408,-0.43608448195187843,0.11561847671420634,63742.0,-0.8483598694772916,0.99,-1.212874291291809,0.99,63769.0
2012,det,-0.24446130517216047,-1.3161595171434366,1.3613804893421588,-0.6414960643497905,63769.0,-0.8446778093316923,0.99,-1.212874291291809,0.99,63796.0
